"x"	"y"	"var1.pred"	"var1.var"
-109.95871	36.06058	NA	NA
-109.97828	36.14011	NA	NA
-109.89234	36.22978	4.88317540641428	0.0180866905553741
-109.94626	36.17143	NA	NA
-110.01521	36.11048	4.16820545843878	0.00382842726478703
-109.88193	36.21707	3.88983624495414	0.0337124483802499
-109.89097	36.24472	4.43530293126294	0.0188644877493299
-109.8315	36.29465	3.0801886640539	0.0301036091504043
-109.18102	36.92348	2.62111606831485	0.0254124132543047
-108.98124	36.90072	2.17686252802906	0.0086747845965465
-109.00701	36.89295	2.47030372307807	0.00800111031793103
-109.03667	36.88016	NA	NA
-109.084365	36.919399	2.83273137721577	0.0263905209433294
-110.37825	35.468075	2.21490740750646	0.0253717777574803
-110.40431	35.49574	1.24251418040235	0.0149833359995112
-110.44502	35.4966	1.64347101124149	0.0147218410238937
-110.36828	35.45451	2.89434530681932	0.00608251938674091
-110.372703333333	35.4721766666667	2.27044984374936	0.03081165563417
-110.3643225	35.45124	2.70797864629224	0.0139734886438662
-111.01481	36.27349	1.47931717086803	0.00691464937722305
-110.98678	36.32453	1.20878673917753	0.00738712004082635
-111.00516	36.35877	1.19930580773722	0.0294279832019256
-110.85694	36.44528	1.25156377597464	0.0258806677370772
-110.83167	36.48694	1.39690364874445	0.0281445217890345
-109.24344	36.22831	NA	NA
-109.13434	36.18026	2.49106308211318	0.0254114834507809
-109.12542	36.28572	5.47949387270753	0.0162756397182031
-109.34316	36.28871	NA	NA
-109.88853	36.07494	1.75924986479437	0.0278494265697475
-111.22917	36.11855	2.68566382709721	0.0226053162915404
-111.25611	36.12748	2.74372695192987	0.031646220927724
-111.24407	36.13963	1.78481136770079	0.0257541849623243
-111.21802	36.18576	1.40080167118503	0.0243193550034709
-111.20991	36.14631	1.59992908842185	0.0160687172501834
-111.2907	36.18995	1.28156577875142	0.0189918917043657
-111.03036	36.24172	1.20276930995007	0.00763070160552775
-111.33595	36.13815	2.6607590990767	0.0240148536652761
-111.030385	36.241635	1.2010888774734	0.00741398435640317
-111.103525	36.1845	1.62610042453461	0.0125954005163513
-110.03743	36.05083	3.34870756897533	0.00294821679087272
-110.03728	35.59332	NA	NA
-110.02543	35.61271	NA	NA
-109.96156	35.53105	5.10733010066746	0.0110425998590204
-111.19673	36.58181	1.20148853767243	0.0170928617224539
-110.34753	36.36446	3.28097021439566	0.00320965692920336
-110.348735	36.29457	3.35071077269845	0.0254015508442121
