"x"	"y"	"var1.pred"	"var1.var"
-109.8158	36.2328	3.300408421738	0.0113740468676474
-109.8417	36.2072	3.43259666512015	0.0290347152649685
-109.8569	36.1975	2.9545975838556	0.0114062855320642
-109.8567	36.2131	3.31953487971687	0.0335085957278374
-109.8633	36.2047	3.29732113154835	0.0258916288574752
-109.8503	36.2594	3.11733743876249	0.0332492942781419
-109.9964	36.2419	NA	NA
-109.8783	36.2464	3.67185215269745	0.0223892306050119
-109.799	35.0039	3.02004544650509	0.0275961908946238
-109.5771	36.1694	2.41697616467727	0.033307892742816
-109.5034	36.0964	NA	NA
-109.3515	35.9683	2.68559927851029	0.0193683685459994
-109.4459	35.8453	2.24938620456852	0.007073750683981
-109.2684	35.9178	2.86422249294706	0.0270447309926232
-109.4134	36.7247	NA	NA
-109.9979	36.6869	0.971166718816882	0.0220647244525527
-109.2868	36.6986	1.89119686549532	0.0331936500486195
-109.0559	36.76	NA	NA
-109.484	36.1806	3.1155633577846	0.0252644154253906
-109.102	36.8381	2.33283765954789	0.0162879897014615
-109.884	36.9333	13.2563299935003	0.013050236400314
-109.2937	36.5922	2.38707988619329	0.0183611457882124
-109.2457	36.4953	1.91864666952023	0.00391775779883126
-109.4673	36.9167	2.26209373146853	0.0327435851281634
-109.0743	36.8042	NA	NA
-109.2259	36.5019	2.08668629233846	0.0135247726387325
-109.2543	36.4989	2.69107041058548	0.00605917747684303
-109.2479	36.4925	2.43081970190198	0.0111369594718893
-109.2646	36.9667	1.89014201253033	0.026592265520521
-109.8757	36.9792	0.474117976697602	0.00632920229083981
-109.2348	36.4797	2.30263459305586	0.032015496335482
-109.0718	36.7494	2.50861127186006	0.0204583308984139
-109.2468	36.5419	5.42563518247397	0.00254714382360979
-109.2557	36.5467	3.51769200825599	0.0144213456816243
-109.8687	36.9364	3.49367232046912	0.0056804684477044
-109.2257	36.4822	2.2500904076097	0.0296809112613148
-109.2768	36.6361	NA	NA
-109.332	36.6297	NA	NA
-109.8915	36.2456	4.50250189235491	0.0205812206249701
-109.259	36.4944	2.94848521230294	0.00631692289540938
-109.254	36.5611	3.0727465509973	0.0336192872983369
-109.267	36.5342	2.19406753739576	0.0171456392633056
-109.3048	36.5419	1.93581657177516	0.0038931649830895
-109.2307	36.5133	2.35761548812232	0.0318942630540511
-109.3312	36.8292	2.41382559328322	0.00605200520263761
-109.2798	36.5144	2.60485694527111	0.0327741106792565
-109.8651	36.9228	5.10181555246812	0.0319588081043688
-109.2334	36.4842	2.26562920298076	0.0272109263666981
-109.3343	36.5833	2.29255895768115	0.00275781579124124
-109.2493	36.4789	2.39120465784857	0.0325937215051217
-109.2701	36.8967	2.76039824798451	0.0152733701533116
-109.2193	36.5228	2.455705392998	0.0328336217879283
-109.2151	36.5119	2.34678819196663	0.0306194735146371
-109.2229	36.5147	2.30329516604646	0.032886216709995
-109.2257	36.5103	2.22672556639965	0.0287704907595586
-109.2479	36.515	2.80401955451537	0.0331402864692672
-109.2359	36.5067	2.39405354424932	0.0233525956719163
-109.2348	36.5203	2.54759012571675	0.0339786330241206
-109.2412	36.5136	2.61161073016271	0.0321644852739973
-109.2382	36.5247	2.72831775544613	0.0315213545116374
-109.2429	36.5167	2.73691438763663	0.0338772254443749
-109.2484	36.515	2.81367425296385	0.0331422746020484
-109.2551	36.5161	2.87172858419094	0.033712016812034
-109.2518	36.5169	2.8984052143604	0.0339832214406485
-109.2562	36.5178	2.88340727282305	0.034202927039612
-109.2495	36.5214	3.05350090061457	0.0337552855786041
-109.2448	36.5258	3.1592387135515	0.0305421827260826
-109.2476	36.5231	3.11680899920229	0.0328595672609289
-109.2573	36.5233	2.96909115045247	0.0328035287982985
-109.2695	36.5253	2.40222813870343	0.0311011153239342
-109.2657	36.5386	2.12299278949486	0.0067437079037221
-109.2568	36.5403	2.60511497156543	0.00225685163662985
-109.2668	36.5433	1.89294683629738	0.00613208937477861
-109.3193	36.5422	1.02699625203198	0.00450219051728894
-109.3015	36.5347	3.33525891836334	0.0145991548289186
-109.2771	36.8931	2.82317302311875	0.0062956672910848
-109.1298	36.875	NA	NA
-109.2734	36.7408	NA	NA
-109.2429	36.5178	2.76615425748227	0.0341350421987939
-109.059	36.7431	2.47081730544807	0.0302984704371706
-109.2701	36.5008	2.30233616952739	0.0111011232830862
-109.2584	36.6692	NA	NA
-109.2507	36.6669	NA	NA
-109.1676	36.75	NA	NA
-109.4173	36.65	1.84887753730719	0.0332180016930832
-109.9173	36.4167	3.48816096885577	0.0146367815413243
-109.2709	36.5081	2.55523408739244	0.0258000469953622
-109.9701	36.3111	NA	NA
-109.3532	35.7889	2.59140424615947	0.0237901253071414
-109.9015	36.4133	2.98992042726256	0.00631828069386674
-109.9115	36.4644	2.74754431383162	0.0221878683964135
-109.979	36.2531	NA	NA
-109.0787	36.8739	NA	NA
-109.5062	36.1358	2.50013433175187	0.0256356281961154
-109.5715	36.1547	2.4787409099794	0.0134893813045409
-109.574	36.1806	2.25541914690618	0.0266963937877579
-109.3093	36.0797	1.9786528978765	0.0226463817007982
-109.369	35.9597	3.15920114723475	0.0333325409383345
-109.3468	35.9864	2.79167994271294	0.0202745714143631
-109.4437	35.875	3.09831913172584	0.0297724895839309
-109.4826	35.875	2.04563348615007	0.0292156407515424
-109.2998	35.9983	2.53917501067909	0.0311228487464962
-109.2929	36.5058	2.91559921521591	0.021973816711426
-109.3295	36.6669	2.62276475148054	0.00963132362759925
-109.3479	36.6742	NA	NA
-109.3284	36.6903	2.22251159935319	0.0118124093367111
-109.2837	36.7156	NA	NA
-109.414	36.7247	1.7157868523724	0.0202433823943695
-109.3101	36.7314	NA	NA
-109.3423	36.9167	2.33745227492123	0.0306948059127962
-109.4354	36.95	2.19022605819148	0.0311823184233161
-109.8248	36.9378	1.02853561901727	0.00230914773126836
-109.1593	36.7922	NA	NA
-109.916	36.9258	1.16560872455922	0.0269865447747364
-109.8929	36.9022	2.01477008694378	0.0247643870342814
-109.8409	36.9153	1.87620084161337	0.0364939870077756
-109.2662	36.5731	2.36624095040181	0.0260527163761298
-109.2737	36.5892	2.09374487457101	0.0116042166171404
-111.4563	35.8353	1.76714566361656	0.029117739798391
-111.4257	35.8792	3.56460839465	0.0317695690918357
-111.3757	35.8647	4.49503127297981	0.0305767409957872
-111.3649	35.7172	3.30909828899861	0.0141510451813121
-111.3701	35.8611	4.28332665515562	0.0255016132440179
-111.4174	35.925	3.36338840031367	0.0286721122737041
-111.3707	35.8139	2.60647239168712	0.0161227049784311
-111.296	35.6444	2.8645656260706	0.0251679880240736
-111.2871	35.6444	2.98478791871621	0.0252660081398776
-111.3285	35.9094	3.87130008183602	0.0140541934678727
-111.3107	36.8533	1.89063025513384	0.00323108749380011
-111.3013	35.6589	3.53826329209765	0.0330301434165684
-111.2771	35.6375	3.70201302092074	0.0106455539655947
-111.6202	36.8694	2.09683560753042	0.0331423576756317
-111.2776	35.6536	2.88480838714603	0.0348626566773003
-111.7704	36.6814	2.24684485432483	0.0115609337675847
-111.9768	36.0172	1.8769465248913	0.0184699991416158
-111.3288	35.7222	11.6068971495746	0.00146803882961424
-111.0376	35.7736	0.836054654669469	0.0191330925066219
-111.3507	35.8397	4.81512738832623	0.0233667411927251
-111.3251	35.7633	6.4289002434443	0.00420454698545308
-111.3054	35.72	5.07503442597263	0.00725981069813934
-111.3632	35.8069	2.91622278573965	0.00203282770138026
-111.3576	35.7811	4.16049758095409	0.0294846156196648
-111.4215	35.8989	5.48041378813006	0.0100323152420088
-111.3868	35.8472	4.41470077261227	0.00710864566331965
-111.4021	35.9042	4.19530512107064	0.0214736681075826
-111.3132	35.8172	4.31559832371853	0.0155628462989137
-111.304	35.9236	3.94841285496635	0.0267062444708277
-111.2879	35.7175	2.53987627324314	0.013470969011996
-111.7507	36.75	NA	NA
-111.3965	35.9392	2.84180804999685	0.00123877172098514
-111.3021	35.6528	3.31304707196206	0.0324510942906996
-111.3576	35.85	5.72501101988847	0.000544668664645164
-111.4021	35.9097	4.02613373111233	0.0296676161363029
-111.6304	36.913	1.60295495723281	0.0338365721966135
-111.4138	35.9542	3.62529068330896	0.0303320640415626
-111.4026	35.8519	2.69059467670134	0.00603887501716139
-111.3551	35.7169	3.54694760055382	0.0147292530669283
-111.5452	35.3981	2.32668680761244	0.01950979682065
-111.7035	36.7819	NA	NA
-111.6518	36.8667	NA	NA
-111.3493	35.8403	4.87878313294194	0.0223367398828756
-111.384	35.8819	4.53529679870505	0.0288077357234102
-111.3951	35.8794	4.47459511395152	0.0316958099347579
-111.441	35.9333	2.4869371311498	0.0135382106853032
-111.4174	35.7972	2.9059622892535	0.0231677913086592
-111.2963	35.7344	5.09904873710204	0.0253772734598729
-111.3007	35.7403	6.2720662607993	0.0302986816540689
-111.2788	35.6522	2.94549328528066	0.0341379647956607
-111.6166	36.8953	4.77520612501728	0.0121769452429828
-111.6271	36.9075	1.91346268832335	0.0317729675722016
-111.3499	35.6522	2.43007459947623	0.0328763383214294
-111.2968	35.7392	5.40510026451839	0.0304469029113345
-111.7243	36.8042	1.24739500450056	0.0113827147237684
-111.5938	36.8819	1.74974699542504	0.0208669151772956
-111.7118	36.7903	NA	NA
-111.7841	36.7361	NA	NA
-111.1368	36.1492	2.24952414111128	0.00834365576535465
-111.4035	35.75	3.06788890711486	0.0304798814073514
-111.4576	35.7931	2.89407009928603	0.0284680322476917
-111.396	36.9514	1.12388216962655	0.0294676099744968
-111.3771	35.9936	3.11421368385159	0.0259987446515325
-111.5965	36.868	2.46637925906648	0.0305466589757373
-111.8771	36.6847	1.60996558542784	0.0188381006112972
-111.3065	35.7242	3.98470148629935	0.00416601138586317
-111.3663	35.8903	4.22262551083577	0.0132326565571401
-111.3771	35.8697	4.58361768552647	0.0345075021178383
-110.234	36.95	1.82879937573978	0.0188451310494999
-110.4174	36.8889	3.09098573523258	0.0160077528069696
-110.0562	35.4028	2.56126230620576	0.0152320051366921
-110.0582	36.7422	2.44735602962827	0.0309705274681478
-110.291	36.9028	NA	NA
-110.0757	36.8625	1.75787619955079	0.0292322897717684
-110.4396	36.9944	2.58883049634575	0.0353953876081234
-110.291	36.9917	2.4298359250577	0.0295950795166034
-110.2076	36.9917	NA	NA
-110.0668	35.4736	4.15754650677605	0.0342602377641042
-110.0423	36.8944	1.11162814979783	0.00283160342138902
-110.209	35.8167	1.75976848531134	0.0275777996797566
-110.1118	36.9639	1.63682115588305	0.0331880050808585
-110.2321	36.9514	NA	NA
-110.2729	36.9603	NA	NA
-110.9229	35.5417	1.96810299069459	0.0109739252958906
-110.0862	35.507	3.6858684102076	0.0206304639456363
-110.2507	36.9028	2.33973128962904	0.0149310547545263
-110.6882	35.0897	2.93365227753355	0.0174395325013951
-110.6007	35.0189	2.60360191310236	0.0253202205988115
-110.1904	35.0192	6.02760668123032	0.00747137396231978
-110.3104	36.9611	NA	NA
-110.1326	35.3511	2.24066494858282	0.0295736595138401
-110.2924	36.9472	NA	NA
-110.4368	36.9625	1.6393162487662	0.0298545984567093
-110.3632	36.9625	1.87153613632536	0.031581164097239
-110.2554	36.9486	2.18387173474777	0.018623069665625
-110.2715	36.875	NA	NA
-109.9187	35.5072	4.16197389225669	0.0271191222042407
-110.6979	35.0767	2.43809288621465	0.024246790551796
-110.2187	36.9625	NA	NA
-109.8887	35.0189	4.6216167487217	0.0129818972952299
-110.509	35.1195	NA	NA
-110.0479	35.5111	6.29685624301135	0.0131399485877356
-108.1503	35.1967	3.43490567450941	0.00420941242984684
-108.5951	35.6222	3.62987732520567	0.0695437116307451
-108.139	35.5228	2.91910662362191	0.0341190892043432
-108.6923	35.55	NA	NA
-108.1501	35.6764	1.68385633751519	0.0896434937013782
-108.0398	35.4295	NA	NA
-108.0565	35.3406	NA	NA
-108.0542	35.4261	NA	NA
-108.1834	35.4472	1.81591992982275	0.0320157233434316
-108.1773	35.4364	1.64940184421651	0.0387970161244273
-108.1959	35.4403	1.70129073775997	0.0381199697095291
-108.1934	35.4459	1.79467961231202	0.0335967672064052
-108.1981	35.437	1.63238125407107	0.0388915606243574
-108.0081	35.4259	1.92448817256053	0.0322920120735714
-108.0287	35.4311	NA	NA
-108.6479	35.4056	2.97056936255988	0.0221011163322984
-108.7176	35.5539	5.91575888429169	0.0192731712463378
-108.0009	35.4167	NA	NA
-108.0009	35.4167	NA	NA
-108.0009	35.4167	NA	NA
-108.5526	35.6284	3.72187796949574	0.0798357955378865
-108.0431	35.4281	NA	NA
-108.7098	35.5911	NA	NA
-108.5273	35.6775	2.66106122984478	0.0815772933033999
-108.0256	35.4859	2.80918566680691	0.0276086272904095
-108.6445	35.487	NA	NA
-108.6445	35.487	NA	NA
-108.0167	35.4906	2.94315564292646	0.0255963297098681
-108.8443	35.7395	2.17175586687025	0.0330086989190492
-108.0659	35.8347	2.55767101230084	0.0344861215736007
-108.5212	35.5736	2.57206297664401	0.0311193189767212
-108.3301	35.4156	1.21650034568774	0.00366427760440094
-108.5251	35.6595	3.11405431379546	0.0921655147274733
-108.5204	35.5592	NA	NA
-108.5204	35.5592	NA	NA
-108.5381	35.5597	1.90027600863126	0.0252992709656552
-108.5262	35.5559	1.67333773919372	0.0181690464515414
-108.0087	35.472	3.30061144071964	0.0237712611140628
-108.5348	35.6289	3.94068864482406	0.0783073125054265
-108.1606	35.5361	3.9500395986383	0.0268009916350005
-108.1626	35.5289	3.36150586157112	0.0340864525347914
-108.6134	35.6225	3.40745816780577	0.0666825552743107
-108.5451	35.6156	4.13154428713009	0.0617324284648384
-108.5429	35.6228	3.91944341225654	0.0711617512752097
-108.5606	35.617	3.94660347254342	0.0666958324238649
-108.5784	35.6145	3.77047108118602	0.06089697088154
-108.5781	35.6209	3.70984997851666	0.0689758893056022
-108.5567	35.6025	3.52042638579214	0.0327478251487026
-108.0148	35.4267	2.37068206929219	0.0319436569436893
-108.2203	35.5167	2.30466464480759	0.0289701860308009
-108.2262	35.5206	2.42445013384443	0.0309475984507324
-108.519	35.6025	4.3165606414301	0.0309816921574052
-108.0717	35.5203	3.07752508080575	0.0321291638477822
-108.5873	35.6061	3.84720003976265	0.0407164531981921
-108.1667	35.502	2.20707758294568	0.00277301396562836
-108.0151	35.4136	NA	NA
-108.0478	35.7497	3.16469824388363	0.0136547454722565
-108.6062	35.5709	3.73061882454547	0.0334426700807265
-108.0915	35.4622	2.01602660367406	0.000602759167583505
-108.094	35.4597	1.66426846673401	0.0067927347786094
-108.089	35.46	3.5221157594332	0.00582137562557184
-108.0156	35.4123	NA	NA
-108.5065	35.6509	3.5665920548804	0.0783616702748848
-108.1248	35.5775	2.19732130480822	0.030335049303205
-108.0962	35.4575	1.77521161777402	0.0123942872268045
-108.0223	35.4439	3.23349851817902	0.0318706215009542
-108.6692	35.4867	NA	NA
-108.0353	35.4781	3.17531905034799	0.0200199143196527
-108.4995	35.5561	NA	NA
-108.0262	35.3409	NA	NA
-108.0078	35.4134	1.14913611999211	0.00661755316083008
-108.6754	35.1242	3.88052691839298	0.0196839670222935
-108.524	35.3323	1.86015293696241	0.0165586376920322
-108.1148	35.617	2.09523989289114	0.0588760057076286
-108.582	35.5331	1.83217197331129	0.029286096820404
-108.9051	36.6997	2.03059659834685	0.0321666210224904
-109.0129	36.3797	2.71476741799735	0.0279402486071721
-109.0334	36.5831	2.26334234361706	0.00445380772970829
-109.0507	36.5833	2.30532438173832	0.00391298712725356
-109.0507	36.6833	3.03348752318051	0.0241420387347399
-109.042	36.6831	3.12461882992062	0.0233828628243382
-108.6831	36.7847	2.37168721772253	0.0243213610720981
-108.6831	36.7847	2.37168721772253	0.0243213610720981
-108.7006	36.775	2.5326348813541	0.0253190913247331
-109.0159	36.3914	2.39259751082657	0.0318746498517343
-109.0168	36.7972	1.60255140557512	0.0156650277203295
-109.0384	36.8244	NA	NA
-109.039	36.3647	3.38390701780206	0.0038724255849407
-108.922	36.7064	2.27627644845213	0.0319778895308001
-109.0165	36.3733	2.94541215253243	0.0170722634416391
-109.0068	36.7519	2.98917294226242	0.0216332709046223
-109.0157	36.4006	2.10121871040013	0.0201225308762788
-109.0115	36.6989	3.13826605134864	0.0321028921019742
-109.0157	36.4094	2.51568697370816	0.00145784504543822
-109.0304	36.7903	NA	NA
-109.0157	36.4006	2.10121871040013	0.0201225308762788
-109.0159	36.3914	2.39259751082657	0.0318746498517343
-109.014	36.5619	2.58263271475869	0.0336396354309927
-109.0054	36.8058	NA	NA
-109.0295	36.7342	NA	NA
-109.0268	36.4097	2.11045879453195	0.00200052084491958
-109.0157	36.4094	2.51568697370816	0.00145784504543822
-109.0193	36.6981	3.40942654345864	0.0324064113114073
-109.0257	36.4547	NA	NA
-109.0298	36.7253	4.19609267502655	0.0209439643648975
-108.7229	36.515	2.15689214096567	0.0257018053302237
-109.034	36.7083	5.41500797807308	0.01975375303906
-108.9068	36.7739	2.30823919003626	0.0149877710241943
-109.0257	36.5056	NA	NA
-109.0162	36.8153	NA	NA
-109.0257	36.5056	NA	NA
-109.0068	36.7519	2.98917294226242	0.0216332709046223
-109.0087	36.7158	4.30113440756155	0.00306533385351489
-109.0034	36.7061	3.07596076470895	0.0251520972743776
-108.6645	36.5367	2.51522471459362	0.00936562628058572
-108.6856	36.485	2.52274631648618	0.0153459580428133
-108.6873	36.4828	2.43043487025473	0.018220714271403
-108.6865	36.4833	2.46396695646166	0.0168907974548452
-109.027	36.8336	NA	NA
-109.0073	36.7339	2.76347148883791	0.0288448697941343
-109.0176	36.77	NA	NA
-109.0384	36.8244	NA	NA
-109.0157	36.8422	NA	NA
-110.3453	37.0073	2.14115534196791	0.0702733698479049
-110.2679	37.0303	2.72874208239725	0.0813502294081363
-110.2875	37.0027	NA	NA
-110.2886	36.9929	2.39278760288115	0.0321962103324204
-110.2889	36.9706	NA	NA
-110.2934	36.9468	2.5449044132163	0.0206148075659156
-110.2814	36.9439	2.75670144206269	0.0145764952529639
-110.2461	36.9527	NA	NA
-110.2578	36.929	NA	NA
-110.2545	36.9131	NA	NA
-110.2365	36.9002	NA	NA
-110.2208	36.9849	NA	NA
-110.2323	37.0105	2.06662891107175	0.0252361249499495
-110.2222	37.013	NA	NA
-110.2126	37.0144	NA	NA
-110.0971	36.9506	1.5759030742167	0.0284779371526329
-110.054	36.8781	1.5575255845468	0.0211736276541028
-110.3917	36.9471	1.30078784997288	0.0210284394238186
-109.8939	36.9191	3.89038308087713	0.0346672134382589
-109.89	36.9323	4.52916810702732	0.0151998367743564
-109.8498	36.9901	0.57968485347886	0.033397159678756
-109.8437	37.0007	0.556825808915344	0.0589035947487602
-109.7776	36.9503	1.16477683577358	0.0214704744936415
-110.5203	36.9532	2.69394215143706	0.0295571043287459
-109.0381	36.7276	NA	NA
-109.0336	36.717	8.65333436117649	0.00146153875545432
-109.0388	36.7004	3.94494483198862	0.0309302599107827
-109.0382	36.6966	3.74336002102983	0.0331302486050929
-109.0359	36.7195	NA	NA
-109.0256	36.7186	3.29264022607578	0.00550434932333183
-109.0256	36.7167	3.84385119727083	0.000395383493213331
-109.0369	36.7157	9.16033772217891	0.00198797364857911
-109.0207	36.7089	3.43854720409125	0.0189624324797177
-109.038	36.722	5.08062000159178	0.0144204618623008
-109.0335	36.7087	5.48000957769198	0.018977684859763
-109.0387	36.6878	3.32438120999626	0.029727785871498
-109.0382	36.6832	3.15143548389479	0.0233380484217302
-109.0423	36.7427	NA	NA
-109.0417	36.7413	NA	NA
-109.0412	36.7408	NA	NA
-109.0408	36.7403	2.98068368317774	0.0329360013285726
-109.0404	36.7395	NA	NA
-109.0354	36.7168	8.36638920162964	0.001163972623887
-109.0119	36.7006	3.18594873503863	0.0309366649890509
-109.0413	36.742	2.90386060319459	0.0320866633334373
-109.0341	36.7312	NA	NA
-109.0334	36.7308	3.85475447981675	0.0293132387716126
-109.0324	36.7313	3.79633293772778	0.0298264788392891
-109.0313	36.7307	NA	NA
-109.0313	36.7301	NA	NA
-109.0311	36.7296	NA	NA
-109.0224	36.7194	2.81017055417573	0.0074178495442659
-109.0208	36.7183	2.62241190446881	0.00444513503662404
-109.0203	36.7179	2.58353686847672	0.00335766714291007
-109.0366	36.7137	7.4995943202155	0.00733925347378061
-109.0372	36.7114	6.0722090370481	0.0129724431370564
-109.0264	36.7124	3.9348641456758	0.0110370330715935
-109.0265	36.7084	4.17303054688345	0.0197853270143273
-109.0339	36.7074	5.20523903838057	0.0214653019809828
-109.035	36.707	5.11398018132728	0.0221600060551573
-109.0278	36.6998	3.9454135686057	0.0314484557371792
-109.0271	36.6988	3.84848990185776	0.0321041103406771
-109.0249	36.701	3.82395963618169	0.0304642150222485
-109.018	36.7006	3.41035078617895	0.0308248738452327
-109.0162	36.7026	3.35526612951948	0.0289028780603598
-109.0102	36.6958	3.00983044081524	0.0330678540286234
-109.0106	36.695	2.99531236046186	0.0330368766502666
-109.0235	36.6991	3.65809378212063	0.0319043095788417
-109.0362	36.7468	2.86162300815338	0.0275893466299828
-109.0113	36.7002	3.16146714067249	0.0312724281325833
-109.0209	36.6798	2.38442643466024	0.015340017227896
-109.0234	36.7195	2.91991825261432	0.00773985441351426
-109.0423	36.7442	NA	NA
-109.0417	36.743	NA	NA
-109.0413	36.7426	2.87682562136711	0.0316855512386216
-109.0408	36.7422	2.9178948927333	0.0319731729669728
-109.0404	36.7416	NA	NA
-109.0354	36.7235	5.16168027405473	0.0175873128784964
-109.0119	36.7106	3.31261744396184	0.0156552685675975
-109.0362	36.7475	NA	NA
-109.0114	36.7103	3.31441579226446	0.0163171584197894
-109.0209	36.694	3.31005153371504	0.0329481907769579
-108.4633	36.8901	NA	NA
-108.4603	36.8441	NA	NA
-108.1919	36.9894	2.55541089607897	0.0281817477296496
-108.7585	36.2388	4.12599597098318	0.00377075815202113
-108.08	35.5382	2.30943002325324	0.0222674224072176
-108.1329	35.577	2.41892375155547	0.0308164991945299
-108.2919	35.4871	1.59366358770526	0.0298399300394241
-108.2955	35.6432	3.2623216221329	0.0792062512891131
-108.3292	35.6986	2.10896403956722	0.0554723775561675
-108.2975	35.7536	1.93148886299982	0.0248418597699968
-108.4279	35.599	1.67383200097182	0.0233384319501513
-108.8841	35.4971	3.20202860689201	0.00399259992393723
-108.5706	35.4128	1.65214568093515	0.00067426779413598
-108.1454	35.2058	3.21782268462029	0.0187439334421565
-108.1672	35.2107	2.99406365709102	0.0278695121614169
-108.1358	35.1837	2.67956185368518	0.0303606446616054
-108.3857	35.1919	0.896963044267747	0.012837293222726
-108.4147	35.1117	0.631562093602489	0.00616692101777492
-108.1245	36.7354	1.8846972615512	0.0319574302632735
-108.3815	36.8537	2.03605713411756	0.0116031045285861
-111.4241	35.9202	3.32028926877772	0.0328226263455464
-111.4016	35.9141	3.94200907488317	0.0330691952109461
-111.383	35.878	4.55787146671075	0.0329800840542356
-111.3766	35.8739	4.55385236482957	0.0349856547860517
-111.3736	35.8752	4.518480950272	0.0345889381173013
-111.3728	35.8722	4.53859076942162	0.0350633023334728
-111.3973	35.8525	3.62314854101605	0.00738877104449372
-111.375	35.8116	2.48757492269579	0.010865100626036
-111.3334	35.8208	4.63016964514545	0.0208854459631476
-111.3654	35.7372	4.48092473246071	0.0294132711953347
-111.3273	35.7564	13.6866872315983	0.00942046867313836
-111.3246	35.7469	10.3381986879549	0.00234037086961904
-111.3241	35.7384	10.1556361173506	0.00045007067882353
